,Round Name,Panel,Rankings
14,Round 2,"Sean PearceⒸ , Gigi Gil","['3 Fate / Stay (up all) Night (Debatin (CO)', '2 PN Opening (OG)', ""1 Papa Creg's favourite children (OO)"", '0 The BYT (CG)']"
15,Round 2,Fabian BeitsmaⒸ,"['3 McCymru (OO)', '2 TBA some joke about civil servants (CG)', '1 You either retire a hero or debate (CO)', '0 Flamboyant Flamingo (OG)']"
16,Round 2,"Olivia MackenderⒸ , Dylan Gyauch-Lewis","[""3 *Jon's First Uni Comp 🥺🥰 (OO)"", '2 GMT7 (OG)', '1 Free Belarus (CO)', '0 Het Eerste Duumviraat (CG)']"
17,Round 2,"Parth PandyaⒸ , Leonardus Hans Sebastian **","['3 Plexus Kikkers (CO)', '2 Who cares about breaks? We have sop (OO)', '1 President A (OG)', '0 Opening Rakija (CG)']"
18,Round 3,"Fabian BeitsmaⒸ , Jewel","['3 5G causes corona (CO)', '2 OG Octos (CG)', '1 Irrelephants (OG)', '0 Found dead in electrical (OO)']"
19,Round 3,"Roel BeckerⒸ , Dylan Gyauch-Lewis","['3 PN Opening (CG)', '2 President A (OO)', '1 *ABC... (CO)', '0 Out of order (OG)']"
20,Round 3,"Lucy McManusⒸ , Leonardus Hans Sebastian **","['3 ARGO A (OG)', '2 Flamboyant Flamingo (CG)', '1 young and sweet way over 17 (OO)', '0 GMT7 (CO)']"
21,Round 3,"Sean PearceⒸ , Benedict Anslow","['3 Free Belarus (OG)', ""2 *My partner's having back pain for (OO)"", '1 BBU Society (CG)', '0 Het Eerste Duumviraat (CO)']"
22,Round 3,"Gigi GilⒸ , Jaffra","['3 TBA some joke about civil servants (CO)', '2 Breaking News (OO)', '1 Fate / Stay (up all) Night (Debatin (OG)', '0 Who cares about breaks? We have sop (CG)']"
23,Round 3,"Olivia MackenderⒸ , Hadar Goldberg","['3 McCymru (OG)', '2 Plexus Kikkers (OO)', '1 DC Freiburg (CG)', '0 confused kittens with dictatorial t (CO)']"
24,Round 3,Daan SpacklerⒸ,"['3 Our Whips Left Us (OO)', '2 Kroepoek (CG)', '1 Fingers Crossed (CO)', '0 Partij Voor Drents BestaansRecht (P (OG)']"
25,Round 3,"Parth PandyaⒸ , Chris","[""3 *Jon's First Uni Comp 🥺🥰 (CG)"", '2 The BYT (OG)', '1 *Maccie & snackie (CO)', '0 *Skeletons and Zombies (OO)']"
26,Round 3,"Lisa van VlietⒸ , Marta Vasic","[""3 Papa Creg's favourite children (CG)"", '2 N!jm*g*& is where I put my laptop (OG)', '1 You either retire a hero or debate (OO)', '0 Opening Rakija (CO)']"
27,Round 4,"Marta VasicⒸ , Chris","['3 5G causes corona (CG)', '2 Breaking News (CO)', ""1 *Jon's First Uni Comp 🥺🥰 (OG)"", ""0 Papa Creg's favourite children (OO)""]"
28,Round 4,"Lisa van VlietⒸ , Lucy McManus","['3 Irrelephants (CG)', '2 Kroepoek (OG)', '1 *ABC... (OO)', ""0 *My partner's having back pain for (CO)""]"
29,Round 4,"Fabian BeitsmaⒸ , Jaffra","['3 Fingers Crossed (OO)', '2 ARGO A (CO)', '1 OG Octos (OG)', '0 *Skeletons and Zombies (CG)']"
30,Round 4,"Leonardus Hans Sebastian **Ⓒ , Avi Vijayvergiya","['3 Swing A (CO)', '2 BBU Society (OO)', '1 Partij Voor Drents BestaansRecht (P (CG)', '0 Het Eerste Duumviraat (OG)']"
31,Round 4,"Sean PearceⒸ , Hadar Goldberg","['3 Who cares about breaks? We have sop (CO)', '2 confused kittens with dictatorial t (CG)', '1 You either retire a hero or debate (OG)', '0 *Maccie & snackie (OO)']"
32,Round 4,"Roel BeckerⒸ , Jewel","['3 Fate / Stay (up all) Night (Debatin (OO)', '2 N!jm*g*& is where I put my laptop (CO)', '1 President A (CG)', '0 DC Freiburg (OG)']"
33,Round 4,"Daan SpacklerⒸ , Dylan Gyauch-Lewis","['3 The BYT (OO)', '2 Flamboyant Flamingo (CO)', '1 Our Whips Left Us (OG)', '0 Free Belarus (CG)']"
34,Round 4,"Parth PandyaⒸ , Olivia Mackender","['3 Found dead in electrical (OG)', '2 Opening Rakija (CG)', '1 GMT7 (OO)', '0 Out of order (CO)']"
35,Round 4,"Benedict AnslowⒸ , Gigi Gil","['3 TBA some joke about civil servants (OO)', '2 McCymru (OG)', '1 Plexus Kikkers (CG)', '0 PN Opening (CO)']"
36,Pro-Am Final,"Benedict AnslowⒸ , Dylan Gyauch-Lewis , Parth Pandya","['1 Irrelephants (CG)', ""0 *Jon's First Uni Comp 🥺🥰 (OO)"", '0 N!jm*g*& is where I put my laptop (OG)', '0 President A (CO)']"
37,Silver Final,"Lisa van VlietⒸ , Leonardus Hans Sebastian ** , Lucy McManus","['1 The BYT (CG)', '0 5G causes corona (CO)', '0 Breaking News (OO)', '0 Who cares about breaks? We have sop (OG)']"
38,Gold Final,"Olivia MackenderⒸ , Gigi Gil , Sean Pearce","['1 TBA some joke about civil servants (CO)', '0 Fate / Stay (up all) Night (Debatin (CG)', '0 McCymru (OG)', '0 Plexus Kikkers (OO)']"
