,Name,Team,Categories,Speaker Scores
70,Sourya Chakrabarty,SLS-P Brain No Boom,,"['81', '77', '75', '76', '75']"
71,Raghav Narang,Kant Man,Novice,"['75', '77', '79', '78', '75']"
72,Niu Ben,R＆B,,"['77', '77', '76', '77', '76']"
73,Jaanvi Saraf,AUD Sociology Represent,,"['78', '77', '76', '76', '76']"
74,Subhrotosh Banerjee,SLS-H Scott's Tots,,"['76', '77', '79', '76', '75']"
75,Akanksha Malik,Gargi Need a break,,"['77', '77', '75', '79', '75']"
76,Rajita Handique,Gargi DeBait,,"['81', '77', '74', '74', '77']"
77,Saloni Atul Kumar,"SLS-H Yamate Dekutasai, Oneee-Chaan",Novice,"['76', '77', '75', '79', '75']"
78,Vinamra Gogia,SLS-H Scott's Tots,,"['75', '77', '79', '76', '75']"
79,Gaurav Chaplot,ILNU p&g: peanutbutter and gelly,,"['79', '77', '76', '74', '76']"
80,Kaushik Das,NLUO 21 guns,,"['76', '77', '77', '76', '76']"
81,Anjani Chauhan,Hear Here,,"['75', '78', '75', '78', '76']"
82,Sloka Roy,AUD Sociology Represent,,"['77', '77', '77', '75', '76']"
83,Abeer Haroon,DRC DRC,,"['76', '77', '77', '74', '77']"
84,Mihir Bansal,MIT deetee; DT,,"['78', '75', '75', '76', '77']"
85,Rohini Roy,NLUO Ek Break Chahiye,,"['78', '79', '76', '76', '72']"
86,Raghav Mangalapalli,BITS-G Professionalism FC,,"['75', '77', '77', '75', '77']"
87,Kartik Shrivastava,NALSAR Swing 3,Novice,"['76', '76', '76', '78', '75']"
88,Shubh Pipalia,IIT-B We were on a break,Novice,"['77', '77', '75', '76', '75']"
89,Sumantra Sen,MIT deetee; DT,,"['77', '75', '75', '76', '77']"
90,Siddharath Shrivastava,ILNU We’re about to break (up),,"['76', '77', '75', '75', '77']"
91,Ann Sarasa,"GNLU Veni, Vidi, want to Vici",Novice,"['76', '76', '76', '75', '77']"
92,Vishwajeet Rao,NLU-N La Cucaracha,Novice,"['74', '75', '77', '76', '78']"
93,Yaghika Beniwal,Gargi Welcome to Chilli’s 🌶,,"['77', '75', '78', '76', '74']"
94,Samvid Singh Rajwar,WBNUJS Whips Don't Lie,,"['77', '76', '76', '75', '75']"
95,Shaam Thelapilly,RG-NLU Black Hand,,"['77', '75', '77', '74', '76']"
96,Nanaki Randhawa,Gargi Welcome to Chilli’s 🌶,,"['76', '75', '78', '77', '73']"
97,Anirudh Srivastava,BITS-G Professionalism FC,,"['75', '76', '78', '74', '76']"
98,Anushka Nayar,RG-NLU Black Hand,,"['75', '75', '77', '75', '77']"
99,Sushmita Mishra,HIT Delegates of Gibooty,,"['75', '76', '76', '74', '77']"
100,Kumar Atul,NLUO Ek Break Chahiye,,"['78', '78', '75', '75', '72']"
101,Esha Joshi,NLU-N La Cucaracha,Novice,"['74', '74', '77', '76', '77']"
102,Pratham Jain,IIT-R Popcorn,Novice,"['74', '77', '73', '76', '77']"
103,Tanvi Chhabra,NALSAR Swing 3,,"['75', '76', '75', '79', '72']"
104,Redacted,—,Novice,"['77', '74', '76', '73', '77']"
105,Taha Umar,NLU-D Naagshakti,,"['76', '73', '77', '73', '78']"
106,Sarthak Bansal,NALSAR Swing 1,Novice,"['77', '81', '77', '68', '74']"
107,Abhishek Sen,HIT Delegates of Gibooty,,"['75', '76', '75', '73', '77']"
108,Neha Katiyar,DBC cinnamon coffee,,"['75', '73', '78', '74', '76']"
109,Palak Sharma,GLC Pobody's Nerfect,Novice,"['75', '74', '75', '77', '75']"
110,Kartikay Kataria,NALSAR Swing 2,Novice,"['75', '76', '76', '73', '76']"
111,Sanya Arora,IIT-B We were on a break,Novice,"['75', '76', '74', '75', '75']"
112,Jona Nagpal,GLC Pobody's Nerfect,Novice,"['75', '74', '76', '76', '74']"
113,Kavya Ramasubramanian,"GNLU Veni, Vidi, want to Vici",Novice,"['75', '75', '75', '74', '76']"
114,Redacted,—,,"['75', '73', '78', '73', '75']"
115,Samrath Singh,WBNUJS Whips Don't Lie,,"['76', '75', '74', '74', '75']"
116,Redacted,—,Novice,"['75', '71', '78', '74', '76']"
117,Sakshi Shetty,GLC Team Ace,Novice,"['76', '75', '74', '73', '76']"
118,R Saranya,NALSAR Swing 1,,"['78', '80', '76', '68', '72']"
119,Harshit Chauhan,GNLU Akatsuki,Novice,"['75', '75', '75', '72', '76']"
120,Kritika,IIT-R Popcorn,Novice,"['74', '75', '73', '74', '77']"
121,Hitesh Kar,GNLU Akatsuki,Novice,"['75', '76', '75', '71', '76']"
122,Garv,SLS-P NOOBS,,"['71', '76', '77', '75', '74']"
123,Shivangi Samar Desai,ILS B,Novice,"['73', '76', '77', '72', '75']"
124,Nachiket Kulkarni,ILS D,,"['74', '72', '76', '75', '76']"
125,Sohina Pawah,NALSAR Swing 2,Novice,"['75', '72', '76', '73', '77']"
126,Shrikha,SLS-P NOOBS,Novice,"['70', '77', '76', '75', '74']"
127,Arsh Singh Khanka,CoEP COEP B,Novice,"['75', '75', '73', '74', '74']"
128,Harshita Tyagi,SVKM 69420,Novice,"['73', '77', '76', '73', '72']"
129,Kunal Behal,ILS C,Novice,"['73', '77', '72', '74', '75']"
130,Shreeniket Fatangare,CoEP COEP B,Novice,"['74', '74', '74', '74', '74']"
131,Kiran Nilawar,GNLU House stark,Novice,"['74', '70', '77', '74', '75']"
132,Satyajit Khairnar,ILS B,Novice,"['71', '75', '77', '72', '75']"
133,Shivangi Phadke,ILS A,Novice,"['74', '75', '75', '70', '75']"
134,Princy D'souza,GLC Team Ace,Novice,"['75', '73', '73', '72', '75']"
135,Redacted,—,Novice,"['71', '76', '77', '73', '69']"
136,Ravit Singh,GNLU Millenium,Novice,"['71', '72', '73', '74', '76']"
137,KRATVI KAWDIA,SLS-H OMG,Novice,"['73', '74', '72', '75', '70']"
138,Aditi Shankar Ganesh,SLS-N Legal eagle,Novice,"['74', '74', '69', '73', '74']"
139,Tanvi Brijesh Sonawane,ILS A,Novice,"['72', '74', '74', '70', '73']"
140,Priyam Khajanchi,SLCU Sunflowers ftw,,"['72', '72', '73', '73', '73']"
141,Shantanu Patel,SLS-H OMG,Novice,"['73', '73', '72', '74', '70']"
142,Mabel V Paul,SLCU Sunflowers ftw,Novice,"['72', '73', '73', '73', '71']"
143,Jeet Shah,VES Conquerors,Novice,"['72', '73', '75', '67', '72']"
144,SAKSHI PARASMAL JAIN,VES Conquerors,Novice,"['71', '72', '75', '68', '72']"
145,Atyantika Parasrampuria,SLS-N Legal eagle,,"['73', '73', '69', '72', '71']"
146,Raj Shukla,GNLU Millenium,Novice,"['69', '62', '74', '74', '75']"
147,Vyomika Dev,Delhi VA,,"['78', '78', '80', '—', '77']"
148,Mahor Nagda,"IIT-B A Break only comes with ""down""",,"['—', '80', '78', '77', '76']"
149,Parth Raval,NMIMS SOL A,,"['78', '79', '76', '75', '—']"
150,Siya Singh,NMIMS SOL B,,"['77', '77', '76', '73', '—']"
151,Tanay Bothra,NMIMS SOL B,,"['76', '76', '76', '74', '—']"
152,Niti Bhasarkar,GLC Give us a break,,"['75', '76', '74', '74', '—']"
153,Anoushka Mani,GLC Give us a break,,"['76', '75', '75', '73', '—']"
154,ISHA BHARTI,ILS C,Novice,"['74', '76', '72', '—', '74']"
155,Hemant Sangwan,DBC A,,"['78', '77', '80', '—', '—']"
156,Ishita Singh,DBC A,,"['77', '77', '80', '—', '—']"
157,Raunak Rai Maini,The Dream Journey,,"['—', '78', '74', '77', '—']"
158,Krishna Unnii Nair,ILS X,,"['77', '75', '76', '—', '—']"
159,Redacted,—,,"['—', '78', '74', '76', '—']"
160,Shashank Tripathi,H-NLU Take De-Bait,Novice,"['73', '75', '75', '—', '—']"
161,Kanupriya Singh,ILS D,,"['74', '71', '77', '—', '—']"
162,Rahul Taneja,H-NLU Take De-Bait,Novice,"['72', '74', '75', '—', '—']"
163,Anam,GNLU Chatterwocky,Novice,"['72', '75', '73', '—', '—']"
164,Jeetendra Vishwakarma,NALSAR Swing 5,Novice,"['74', '71', '—', '75', '—']"
165,Yug Agrawal,NALSAR Swing 5,Novice,"['74', '70', '—', '75', '—']"
166,Aadit Shah,SLCU Chak de,Novice,"['70', '—', '—', '—', '—']"
167,Greetika Sachdeva,SLCU Chak de,Novice,"['71', '—', '—', '—', '—']"
168,Ahona Mukherjee,KIIT Torko Dakshya,Novice,"['73', '—', '69', '—', '—']"
169,Prajeet Ghosh,KIIT Torko Dakshya,Novice,"['74', '—', '71', '—', '—']"
170,Bhargav Bhamidipati,ILS X,,"['78', '—', '—', '—', '—']"
171,Redacted,—,Novice,"['68', '69', '—', '—', '—']"
172,Redacted,—,Novice,"['70', '69', '—', '—', '—']"
173,Aditi Tomar,CUSB Team HARTS,,"['75', '73', '—', '—', '—']"
174,Shreya Parihar,GNLU Goal Diggers,Novice,"['—', '—', '—', '—', '—']"
175,Shreya Kumar,GNLU Goal Diggers,Novice,"['—', '—', '—', '—', '—']"
176,Harsh Raj,CUSB Team HARTS,,"['75', '73', '—', '—', '—']"
177,Akshaj Sharma,GNLU Chatterwocky,Novice,"['71', '76', '—', '—', '—']"
178,Yagya Passi,SLS-No Ecstasy,Novice,"['—', '—', '—', '—', '—']"
179,PRAVAR DENNISON,SLS-No Ecstasy,Novice,"['—', '—', '—', '—', '—']"
180,Mahira Gupta,NALSAR Swing 4,Novice,"['74', '72', '—', '—', '—']"
181,Ovipsha Dasgupta,NALSAR Swing 4,Novice,"['73', '72', '—', '—', '—']"
182,Mayank Kumar,NALSAR Swing 6,Novice,"['—', '—', '—', '—', '—']"
183,Parth Shahane,NALSAR Swing 6,Novice,"['—', '—', '—', '—', '—']"
184,Pranav Shidhaye,NALSAR Swing 7,,"['—', '78', '—', '—', '—']"
185,Udayveer Singh,NALSAR Swing 7,,"['—', '79', '—', '—', '—']"
186,Aniket Singh,NALSAR Swing 8,,"['—', '—', '—', '—', '—']"
187,Ishita Yashbir Singh,Swing team 9,Novice,"['—', '—', '—', '—', '—']"
188,Aditya Rao,Swing team 9,Novice,"['—', '—', '—', '—', '—']"
