,Name,Team,Categories,Speaker Scores
198,Shikhar Raj Beri,DTU 2,,"['75.00', '77.00', '77.00', '77.00', '77.00', '75.33', '76.50', '76.00']"
199,Manu Singh,DTU 2,,"['74.00', '76.00', '77.00', '78.00', '77.00', '74.33', '77.00', '77.00']"
200,Amy Yuqi Sun,Peking 2,EFL,"['75.00', '77.00', '76.67', '77.00', '76.00', '77.00', '76.00', '75.33']"
201,Susan Wu,RUC 1,EFL,"['75.00', '75.50', '77.00', '76.00', '77.33', '77.00', '75.00', '77.00']"
202,Louise Lin,Peking 2,EFL,"['76.00', '76.00', '75.33', '77.00', '76.00', '76.33', '77.50', '75.67']"
203,Xiaolu Bai,Peking 2,EFL,"['76.00', '75.00', '74.67', '77.00', '76.00', '76.67', '78.00', '76.33']"
204,Arshiya Sohaib,Kinnaird 1,,"['77.00', '75.33', '77.00', '76.33', '78.00', '75.00', '75.00', '76.00']"
205,Yashaswini Hareesh,SLS Pune 3,,"['74.00', '76.00', '77.00', '78.00', '75.67', '78.00', '74.00', '77.00']"
206,Benedict,MSU 1,,"['—', '75.00', '74.00', '76.67', '75.50', '78.00', '76.00', '78.00']"
207,Amanat Hossain Emon,BUET 2,EFL,"['76.00', '77.00', '75.33', '76.00', '75.00', '77.00', '77.00', '76.00']"
208,Lee Jia Wen,Taylors 1,,"['75.00', '76.00', '76.33', '76.00', '76.50', '77.00', '76.50', '76.00']"
209,Radhika Bakshi,IITB 3,,"['77.50', '77.00', '76.67', '74.00', '75.50', '75.00', '76.67', '76.67']"
210,Keith Wong,CUHK 4,,"['78.00', '76.00', '75.33', '78.00', '76.00', '74.50', '76.00', '75.00']"
211,Sanskriti Agrawal,IITB 3,,"['76.50', '78.00', '77.33', '73.33', '75.50', '76.00', '75.67', '76.33']"
212,Misha Adrina,IIUM 3,,"['77.00', '75.00', '78.00', '76.00', '74.00', '79.50', '75.00', '74.00']"
213,Thalia Zhang,SUFE 2,EFL,"['78.00', '76.00', '76.50', '74.00', '76.00', '76.00', '76.00', '76.00']"
214,Akanksha Mishra,St. Xavier's 1,,"['76.33', '76.00', '75.00', '76.50', '75.00', '77.50', '76.00', '—']"
215,Aruzhan Karabayeva,CUHK 2,,"['75.00', '77.00', '76.33', '77.00', '76.00', '76.50', '75.00', '75.50']"
216,Syauqi,UT MARA 2,,"['77.00', '74.67', '75.00', '76.50', '76.00', '76.00', '74.00', '79.00']"
217,Lakshay Sharma,DTU 2,,"['75.00', '76.50', '76.00', '77.00', '76.00', '74.67', '78.00', '75.00']"
218,Palomita Sharma,SLS Hyderabad 1,,"['77.00', '77.00', '77.00', '74.00', '75.00', '—', '74.00', '78.00']"
219,Hanania Jalil,UT MARA 2,,"['78.00', '76.00', '75.00', '77.00', '76.00', '76.00', '75.00', '75.00']"
